(65, 4, -3)
(65, 2, -3)
(67, 2, -3)
(68, 4, -3)
(70, 4, -3)
(72, 4, -3)
(70, 4, -3)
(75, 4, -3)
(74, 2, -3)
(72.0, 2.0, -3.0)
(72, 2, -3)
(75, 4, -3)
(75, 4, -3)
(75, 4, -3)
(75, 4, -3)
(70, 4, -3)
(70, 4, -3)
(70, 4, -3)
(72, 2, -3)
(72, 2, -3)
(72, 2, -3)
(70, 4, -3)
(70, 4, -3)
(70, 4, -3)
(70, 4, -3)
(70, 4, -3)
(70, 4, -3)
(70.0, 2.0, -3.0)
(65, 4, -3)
(65, 4, -3)
(70, 4, -3)
(70, 4, -3)
(70, 4, -3)
(70, 4, -3)
(70, 4, -3)
(70, 4, -3)
(70, 4, -3)
(67, 4, -3)
(67, 4, -3)
(68, 4, -3)
(67.0, 8.0, -3.0)
(68, 4, -3)
(67, 4, -3)
(67, 4, -3)
(65, 4, -3)
(67, 2, -3)
(67, 2, -3)
(69.0, 2.0, -3.0)
(69.0, 2.0, -3.0)
(69, 2, 3)
