(72, 4, -1)
(74, 4, -1)
(76, 4, -1)
(77, 4, -1)
(65, 2, -1)
(67, 2, -1)
(69, 4, -1)
(70, 4, -1)
(72, 4, -1)
(72, 4, -1)
(60.0, 4.0, -1.0)
(60.0, 4.0, -1.0)
(60.0, 4.0, -1.0)
(60.0, 4.0, -1.0)
(60.0, 4.0, -1.0)
(67, 4, -1)
(69, 4, -1)
(69, 4, -1)
(69, 4, -1)
(69, 4, -1)
(65, 4, -1)
(65, 4, -1)
(69, 4, -1)
(69, 4, -1)
(67, 4, -1)
(69, 4, -1)
(69, 4, -1)
(67, 4, -1)
(69, 4, -1)
(67, 4, -1)
(60.0, 4.0, -1.0)
(60.0, 4.0, -1.0)
(70, 4, -2)
(70, 4, -2)
(70, 4, -2)
(70, 4, -2)
(70, 4, -2)
(70, 4, -2)
(70, 4, -2)
(70, 4, -2)
(70, 4, -2)
(70, 4, -2)
(70, 4, -2)
(70, 4, -2)
(70, 4, -2)
(70, 4, -2)
(70, 4, -2)
(70, 4, -2)
(70, 4, -2)
(70, 4, -2)
