(69, 4, 3)
(71, 4, 3)
(73, 2, 3)
(71, 2, 3)
(69, 4, 3)
(73, 2, 3)
(74, 2, 3)
(76, 4, 3)
(76, 2, 3)
(74, 2, 3)
(73, 4, 3)
(68, 4, 3)
(73, 4, 3)
(74, 4, 0)
(68, 4, 3)
(74, 4, 0)
(74, 4, 0)
(74, 4, 0)
(74, 4, 0)
(74, 4, 0)
(74, 4, 0)
(74, 4, 0)
(74, 4, 0)
(74, 4, 0)
(69, 8, 0)
(74, 4, 0)
(74, 4, 0)
(74, 4, 0)
(74, 4, 0)
(74, 4, 0)
(74, 4, 0)
(74, 4, 0)
(69, 8, 0)
(74, 4, 0)
(74, 4, 0)
(74, 4, 0)
(74, 4, 0)
(74, 4, 0)
(74, 4, 0)
(74, 4, 0)
(74, 4, 0)
(69, 8, 0)
(74, 4, 0)
(74, 4, 0)
(74, 4, 0)
(74, 4, 0)
(74, 4, 0)
(74, 4, 0)
(74, 4, 0)
(74, 4, 0)
