(71, 4, 2)
(69, 4, 2)
(69, 4, 2)
(71, 4, 2)
(73, 4, 2)
(74, 2, 2)
(76, 2, 2)
(78, 4, 2)
(76, 2, 2)
(74, 2, 2)
(74, 4, 2)
(78, 4, 2)
(78, 4, 2)
(78, 4, 2)
(78, 4, 2)
(78, 4, 2)
(74, 4, 2)
(74, 4, 2)
(73, 4, 2)
(74, 2, 2)
(73, 2, 2)
(74, 4, 2)
(73, 4, 2)
(73, 4, 2)
(74, 4, 2)
(73, 4, 2)
(76, 4, 2)
(76, 4, 2)
(73.0, 6.0, 2.0)
(78, 4, 2)
(78, 4, 2)
(78, 4, 2)
(78, 4, 2)
(78, 4, 2)
(76, 2, 2)
(74, 4, 2)
(76, 2, 2)
(74, 4, 2)
(76, 4, 2)
(74, 4, 2)
(73, 4, 2)
(74, 4, 2)
(73, 4, 2)
(74, 4, 2)
(73, 4, 2)
(73, 4, 2)
(74, 4, 2)
(73, 4, 2)
(73, 4, 2)
(73, 4, 2)
